trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,communication_condition,source_out_dir,failure_type,failure_message,debug_max_events
21,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,467,467,0,361,110,0,0,0,1821,4683,777,481,1340,948,873,0,0,0.19342793129200897,5.044321329639889,0.0,1.8693790149892933,0.0,2.418282548476454,collision_intent:481;pi_entry:873;state:467,205,607,0.3760387811634349,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
22,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,499,499,0,361,142,0,0,0,1773,4684,633,514,1259,1013,760,0,0,0.16768211920529802,4.911357340720222,0.0,1.5230460921843687,0.0,2.1052631578947367,collision_intent:514;pi_entry:760;state:499,187,554,0.2832409972299168,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
23,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,569,569,0,361,212,0,0,0,2126,5362,1014,573,1553,1142,984,0,0,0.21773674039080954,5.889196675900277,0.0,1.7293497363796133,0.0,2.7257617728531858,collision_intent:573;pi_entry:984;state:569,289,865,0.540858725761773,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
24,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,551,551,0,361,194,0,0,0,1594,4180,599,572,1022,1123,471,0,0,0.19555990858635325,4.415512465373961,0.0,0.8548094373865699,0.0,1.3047091412742382,collision_intent:572;pi_clear_path:2;pi_entry:469;state:551,138,411,0.10457063711911352,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
25,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,535,535,0,361,178,0,0,0,1552,4050,601,558,994,1093,459,0,0,0.20188108834397045,4.299168975069252,0.0,0.8579439252336448,0.0,1.2714681440443214,collision_intent:558;pi_clear_path:2;pi_entry:457;state:535,136,403,0.028393351800553912,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
26,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,465,465,0,361,108,0,0,0,1396,3619,566,489,907,954,442,0,0,0.20824135393671817,3.8670360110803323,0.0,0.9505376344086022,0.0,1.2243767313019391,collision_intent:489;pi_clear_path:1;pi_entry:441;state:465,119,355,0.05332409972299179,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
27,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,434,434,0,361,77,0,0,0,1757,4521,747,447,1310,881,876,0,0,0.19022154316271964,4.867036011080333,0.0,2.0184331797235022,0.0,2.4265927977839334,collision_intent:447;pi_entry:876;state:434,205,603,0.4411357340720221,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
28,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,538,538,0,361,181,0,0,0,1567,4132,567,557,1010,1095,472,0,0,0.18725231175693527,4.340720221606648,0.0,0.8773234200743495,0.0,1.3074792243767313,collision_intent:557;pi_entry:472;state:538,136,400,0.0602493074792243,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
29,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,RuntimeError,Debug safety cap reached in trial 29. This usually means the allocator is stuck or returning no reachable goals.,100000
30,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,560,560,0,361,203,0,0,0,1625,4272,601,579,1046,1139,486,0,0,0.1916454081632653,4.501385041551247,0.0,0.8678571428571429,0.0,1.3462603878116344,collision_intent:579;pi_clear_path:1;pi_entry:485;state:560,145,427,0.09072022160664828,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
31,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,568,568,0,361,211,0,0,0,1674,4312,707,596,1078,1164,510,0,0,0.21881770349736923,4.637119113573407,0.0,0.897887323943662,0.0,1.4127423822714682,collision_intent:596;pi_entry:510;state:568,147,428,0.07409972299168976,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
32,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,489,489,0,361,132,0,0,0,1471,3844,564,518,953,1007,464,0,0,0.19761737911702873,4.074792243767313,0.0,0.9488752556237219,0.0,1.2853185595567866,collision_intent:518;pi_entry:464;state:489,128,384,0.11842105263157898,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
33,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,514,514,0,361,157,0,0,0,1521,3999,562,533,988,1047,474,0,0,0.18973666441593517,4.213296398891967,0.0,0.9221789883268483,0.0,1.3130193905817173,collision_intent:533;pi_clear_path:1;pi_entry:473;state:514,134,390,0.1142659279778393,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
34,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,474,474,0,361,117,0,0,0,1502,3935,569,488,1014,962,540,0,0,0.18717105263157896,4.160664819944598,0.0,1.139240506329114,0.0,1.4958448753462603,collision_intent:488;pi_entry:540;state:474,139,410,0.09487534626038774,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
35,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,564,564,0,361,207,0,0,0,1649,4240,705,587,1062,1151,498,0,0,0.22141959798994976,4.56786703601108,0.0,0.8829787234042553,0.0,1.3795013850415512,collision_intent:587;pi_entry:498;state:564,144,430,0.08379501385041555,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
36,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,518,518,0,361,161,0,0,0,1542,4000,621,537,1005,1055,487,0,0,0.206312292358804,4.271468144044321,0.0,0.9401544401544402,0.0,1.3490304709141274,collision_intent:537;pi_entry:487;state:518,132,397,0.09072022160664828,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
37,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,510,510,0,361,153,0,0,0,1504,4012,496,529,975,1039,465,0,0,0.16980486134885314,4.166204986149585,0.0,0.9117647058823529,0.0,1.2880886426592797,collision_intent:529;pi_clear_path:1;pi_entry:464;state:510,131,391,0.10734072022160657,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
38,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,584,584,0,361,227,0,0,0,1677,4385,643,600,1077,1184,493,0,0,0.19919454770755887,4.645429362880886,0.0,0.8441780821917808,0.0,1.365650969529086,collision_intent:600;pi_clear_path:2;pi_entry:491;state:584,150,445,0.16551246537396125,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
39,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,552,552,0,361,195,0,0,0,1612,4274,559,576,1036,1128,484,0,0,0.18003220611916265,4.465373961218837,0.0,0.8768115942028986,0.0,1.3407202216066483,collision_intent:576;pi_entry:484;state:552,143,413,0.10180055401662047,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
40,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,639,639,0,361,282,0,0,0,1805,4654,759,657,1148,1296,509,0,0,0.22051133062173156,5.0,0.0,0.7965571205007824,0.0,1.4099722991689752,collision_intent:657;pi_entry:509;state:639,162,472,0.11703601108033235,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
41,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,493,493,0,361,136,0,0,0,1453,3887,466,513,940,1006,447,0,0,0.1656005685856432,4.024930747922438,0.0,0.9066937119675457,0.0,1.2382271468144044,collision_intent:513;pi_clear_path:1;pi_entry:446;state:493,125,375,0.11011080332409962,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
42,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,460,460,0,361,103,0,0,0,1728,4353,826,474,1254,934,794,0,0,0.21968085106382979,4.786703601108033,0.0,1.7260869565217392,0.0,2.1994459833795013,collision_intent:474;pi_entry:794;state:460,189,564,0.3677285318559558,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
43,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,585,585,0,361,228,0,0,0,1687,4386,672,606,1081,1191,496,0,0,0.2074074074074074,4.673130193905817,0.0,0.8478632478632478,0.0,1.373961218836565,collision_intent:606;pi_clear_path:1;pi_entry:495;state:585,149,432,0.08518005540166196,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
44,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,464,464,0,361,107,0,0,0,1818,4637,811,481,1337,945,873,0,0,0.20234530938123751,5.03601108033241,0.0,1.8814655172413792,0.0,2.418282548476454,collision_intent:481;pi_clear_path:1;pi_entry:872;state:464,208,615,0.4092797783933517,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
45,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,568,568,0,361,211,0,0,0,1643,4313,614,589,1054,1157,486,0,0,0.19430379746835444,4.551246537396122,0.0,0.8556338028169014,0.0,1.3462603878116344,collision_intent:589;pi_clear_path:1;pi_entry:485;state:568,145,425,0.15443213296398883,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
46,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,487,487,0,361,130,0,0,0,1449,3797,547,499,950,986,463,0,0,0.19213206884439762,4.013850415512465,0.0,0.9507186858316222,0.0,1.2825484764542936,collision_intent:499;pi_entry:463;state:487,127,381,0.16551246537396125,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
47,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,566,566,0,361,209,0,0,0,1656,4301,665,586,1070,1152,504,0,0,0.20729426433915213,4.587257617728532,0.0,0.8904593639575972,0.0,1.3961218836565097,collision_intent:586;pi_entry:504;state:566,144,421,0.03393351800554023,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
48,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,530,530,0,361,173,0,0,0,1702,4408,696,546,1156,1076,626,0,0,0.20080784766301213,4.714681440443213,0.0,1.181132075471698,0.0,1.734072022160665,collision_intent:546;pi_entry:626;state:530,166,480,0.10041551246537406,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
49,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,517,517,0,361,160,0,0,0,1524,3970,601,534,990,1051,473,0,0,0.20242505894240484,4.221606648199446,0.0,0.9148936170212766,0.0,1.3102493074792243,collision_intent:534;pi_clear_path:1;pi_entry:472;state:517,131,390,0.12257617728531867,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
50,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,559,559,0,361,202,0,0,0,1634,4253,647,578,1056,1137,497,0,0,0.204358812381554,4.526315789473684,0.0,0.889087656529517,0.0,1.3767313019390581,collision_intent:578;pi_clear_path:2;pi_entry:495;state:559,143,415,0.04085872576177296,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
51,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,454,454,0,361,97,0,0,0,1564,4110,579,469,1095,923,641,0,0,0.17641681901279707,4.332409972299169,0.0,1.4118942731277533,0.0,1.7756232686980609,collision_intent:469;pi_entry:641;state:454,157,470,0.21952908587257625,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
52,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,533,533,0,361,176,0,0,0,1528,4010,571,541,987,1074,454,0,0,0.19303583502366464,4.232686980609419,0.0,0.851782363977486,0.0,1.257617728531856,collision_intent:541;pi_entry:454;state:533,136,398,0.16966759002770093,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
53,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,570,570,0,361,213,0,0,0,1675,4290,733,594,1081,1164,511,0,0,0.2261647639617402,4.639889196675901,0.0,0.8964912280701754,0.0,1.4155124653739612,collision_intent:594;pi_entry:511;state:570,145,432,0.09626038781163437,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
54,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,566,566,0,361,209,0,0,0,1663,4160,826,588,1075,1154,509,0,0,0.2563625077591558,4.606648199445983,0.0,0.8992932862190812,0.0,1.4099722991689752,collision_intent:588;pi_clear_path:1;pi_entry:508;state:566,146,426,0.1031855955678671,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
55,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,437,437,0,361,80,0,0,0,1306,3363,552,455,851,892,414,0,0,0.2164705882352941,3.6177285318559558,0.0,0.9473684210526315,0.0,1.146814404432133,collision_intent:455;pi_entry:414;state:437,114,336,0.032548476454293596,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
56,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,621,621,0,361,264,0,0,0,1782,4623,717,648,1134,1269,513,0,0,0.21113074204946997,4.93628808864266,0.0,0.8260869565217391,0.0,1.4210526315789473,collision_intent:648;pi_clear_path:3;pi_entry:510;state:621,159,455,0.08379501385041555,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
57,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,530,530,0,361,173,0,0,0,1586,4105,651,553,1033,1083,503,0,0,0.21020342266709718,4.393351800554017,0.0,0.9490566037735849,0.0,1.3933518005540166,collision_intent:553;pi_entry:503;state:530,135,401,0.07963988919667586,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
58,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,515,515,0,361,158,0,0,0,1535,3928,675,533,1002,1048,487,0,0,0.22470039946737683,4.252077562326869,0.0,0.945631067961165,0.0,1.3490304709141274,collision_intent:533;pi_clear_path:1;pi_entry:486;state:515,130,388,0.12257617728531867,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
59,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,459,459,0,361,102,0,0,0,1400,3793,405,467,933,926,474,0,0,0.14479799785484448,3.8781163434903045,0.0,1.0326797385620916,0.0,1.3130193905817173,collision_intent:467;pi_entry:474;state:459,126,359,0.05747922437673125,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
60,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,424,424,0,361,67,0,0,0,1676,4435,590,432,1244,856,820,0,0,0.15821936175918477,4.642659279778393,0.0,1.9339622641509433,0.0,2.2714681440443214,collision_intent:432;pi_entry:820;state:424,190,564,0.40512465373961226,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
61,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,476,476,0,361,119,0,0,0,1405,3685,528,489,916,965,440,0,0,0.19227967953386743,3.89196675900277,0.0,0.9243697478991597,0.0,1.2188365650969528,collision_intent:489;pi_entry:440;state:476,121,357,0.05886426592797789,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
62,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,543,543,0,361,186,0,0,0,1594,4121,659,556,1038,1099,495,0,0,0.21176092544987146,4.415512465373961,0.0,0.9116022099447514,0.0,1.371191135734072,collision_intent:556;pi_clear_path:1;pi_entry:494;state:543,137,409,0.07963988919667586,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
63,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,527,527,0,361,170,0,0,0,1572,4135,579,545,1027,1072,500,0,0,0.1880480675544008,4.354570637119114,0.0,0.9487666034155597,0.0,1.3850415512465375,collision_intent:545;pi_entry:500;state:527,142,421,0.14335180055401664,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
64,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,532,532,0,361,175,0,0,0,1569,4070,634,544,1025,1076,493,0,0,0.20638020833333334,4.346260387811634,0.0,0.9266917293233082,0.0,1.365650969529086,collision_intent:544;pi_clear_path:1;pi_entry:492;state:532,145,411,0.13919667590027696,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
65,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,518,518,0,361,161,0,0,0,1527,3931,647,538,989,1056,471,0,0,0.21828609986504724,4.229916897506925,0.0,0.9092664092664092,0.0,1.3047091412742382,collision_intent:538;pi_entry:471;state:518,132,402,0.054709141274238204,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
66,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,521,521,0,361,164,0,0,0,1552,4009,646,538,1014,1059,493,0,0,0.21243012167050312,4.299168975069252,0.0,0.946257197696737,0.0,1.365650969529086,collision_intent:538;pi_entry:493;state:521,134,399,0.07271468144044313,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
67,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,534,534,0,361,177,0,0,0,1565,4126,567,551,1014,1085,480,0,0,0.18651315789473685,4.335180055401662,0.0,0.898876404494382,0.0,1.3296398891966759,collision_intent:551;pi_entry:480;state:534,135,398,0.04778393351800547,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
68,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,497,497,0,361,140,0,0,0,1853,4692,865,514,1339,1011,842,0,0,0.21544209215442092,5.132963988919667,0.0,1.6941649899396378,0.0,2.332409972299169,collision_intent:514;pi_entry:842;state:497,208,617,0.31094182825484773,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
69,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,520,520,0,361,163,0,0,0,1544,4015,615,542,1002,1062,482,0,0,0.20472703062583222,4.2770083102493075,0.0,0.926923076923077,0.0,1.335180055401662,collision_intent:542;pi_entry:482;state:520,133,396,0.09210526315789469,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
70,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,510,510,0,361,153,0,0,0,1510,3914,614,527,983,1037,473,0,0,0.20834747200542925,4.1828254847645425,0.0,0.9274509803921569,0.0,1.3102493074792243,collision_intent:527;pi_clear_path:1;pi_entry:472;state:510,131,384,0.11149584487534625,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
71,PI,gilbert_elliot,pGG_0.96_pBB_0.84,19,361,4,,,pi_gilbert_elliott_drop_0_20_rho_0_8,,coverage,630,630,0,361,273,0,0,0,1814,4599,841,650,1164,1280,534,0,0,0.24097421203438396,5.024930747922438,0.0,0.8476190476190476,0.0,1.479224376731302,collision_intent:650;pi_clear_path:3;pi_entry:531;state:630,162,465,0.11703601108033235,completed,gilbert_elliott_drop_0_20_rho_0_8,runs/coverage_core_100_ge_bursty_rho08/raw/pi/gilbert_elliott_drop_0_20_rho_0_8,,,
